RECORD ID NUMBER,INPUT ADDRESS,TIGER ADDRESS RANGE MATCH INDICATOR,TIGER MATCH TYPE,TIGER OUTPUT ADDRESS,INTERPOLATED LONGITUDE AND LATITUDE,TIGERLINE ID,STATE CODE,COUNTY CODE,TRACT CODE
1172806,"11651 NW 27th Ave, Miami, FL, ",Match,Exact,"11651 NW 27TH AVE, MIAMI, FL, 33167","-80.242898698156,25.88052089655",116032786,12,086,000416
1248264,"1205 W 49th St, Hialeah, FL, ",Match,Exact,"1205 W 49TH ST, HIALEAH, FL, 33012","-80.306969921983,25.866664588233",115956231,12,086,000718
391819,"8327 W Flagler St, Miami, FL, ",Match,Exact,"8327 W FLAGLER ST, MIAMI, FL, 33144","-80.330802388971,25.769775782865",115974345,12,086,009014
962720,"22053 S Dixie Hwy, Miami, FL, ",Match,Non_Exact,"22053 DIXIE HWY, MIAMI, FL, 33170","-80.385616653973,25.562088676369",116279474,12,086,010501
1192403,"1910 Lake Worth Rd, Lake Worth, FL, ",Match,Exact,"1910 LAKE WORTH RD, LAKE WORTH, FL, 33461","-80.071909451258,26.61691126748",115293710,12,099,004500
897030,"911 SW 1ST AVE, MIAMI, FL, ",Match,Exact,"911 SW 1ST AVE, MIAMI, FL, 33130","-80.195203059714,25.765266352588",116018666,12,086,006719
841475,"38000 SW 193rd Ave, Florida City, FL, ",Match,Exact,"38000 SW 193RD AVE, FLORIDA CITY, FL, 33034","-80.503388999981,25.414757218358",630496193,12,086,011408
1647772,"4142 SW 64th Ave, Davie, FL, ",Match,Exact,"4142 SW 64TH AVE, DAVIE, FL, 33314","-80.232206384628,26.070451870215",114711576,12,011,070104
1396045,"244 S Olive Ave, West Palm Beach, FL, ",Match,Exact,"244 S OLIVE AVE, WEST PALM BEACH, FL, 33401","-80.051870517797,26.711822058833",115278672,12,099,002701
1507554,"227 South Krome Ave, Homestead, FL, ",Match,Non_Exact,"227 KROME AVE, HOMESTEAD, FL, 33030","-80.477250769198,25.467256006533",116277299,12,086,011104
969339,"1500 W State Road 84, Fort Lauderdale, FL, ",Match,Non_Exact,"1500 STATE HWY 84, FORT LAUDERDALE, FL, 33315","-80.160900123068,26.090285901047",114727222,12,011,110600
1113642,"3276 S Congress Ave, Palm Springs, FL, ",Match,Exact,"3276 S CONGRESS AVE, PALM SPRINGS, FL, 33461","-80.08868091435,26.627566631208",653184335,12,099,004500
899658,"500 N Congress Ave, Lake Park, FL, ",Match,Non_Exact,"500 CONGRESS AVE, LAKE PARK, FL, 33403","-80.084030187843,26.804357180725",638728741,12,099,001301
1241600,"735 NE 167th St, North Miami Beach, FL, ",Match,Exact,"735 NE 167TH ST, NORTH MIAMI BEACH, FL, 33162","-80.185535884583,25.928757400664",116031418,12,086,000213
1550387,"4635 N Ocean Blvd, Boynton Beach, FL, ",No_Match,,,,,,,
1495968,"4925 Pga Blvd, Palm Beach Gardens, FL, ",No_Match,,,,,,,
472825,"1080 SW 4th St, Homestead, FL, ",Match,Exact,"1080 SW 4TH ST, HOMESTEAD, FL, 33030","-80.490786773225,25.466033478689",115961644,12,086,011302
1142179,"5070 Seminole Pratt Whitney Rd, Loxahatchee, FL, ",Match,Exact,"5070 SEMINOLE PRATT WHITNEY RD, LOXAHATCHEE, FL, 33470","-80.307311666496,26.754834183099",656032116,12,099,007850
623547,"5851 NW 177TH ST, HIALEAH, FL, ",Match,Exact,"5851 NW 177TH ST, HIALEAH, FL, 33015","-80.296104107471,25.934417536135",641715279,12,086,011602
945398,"19600 Pines Blvd, Pembroke Pines, FL, ",Match,Exact,"19600 PINES BLVD, PEMBROKE PINES, FL, 33029","-80.408887910336,26.007526791829",640116854,12,011,110361
1483765,"700 E Oakland Park Blvd, Oakland Park, FL, ",Match,Exact,"700 E OAKLAND PARK BLVD, OAKLAND PARK, FL, 33334","-80.137245261606,26.166526128587",656300929,12,011,050602
516245,"3705 Hollywood Blvd, Hollywood, FL, ",Match,Exact,"3705 HOLLYWOOD BLVD, HOLLYWOOD, FL, 33021","-80.180366617544,26.010747946913",114717649,12,011,091000
1406700,"5311 N State Road 7, Fort Lauderdale, FL, ",Match,Non_Exact,"5311 STATE HWY 7, FORT LAUDERDALE, FL, 33314","-80.207768679607,26.05585142792",114715575,12,011,070102
1519543,"11150 Pembroke Rd, Miramar, FL, ",Match,Exact,"11150 PEMBROKE RD, MIRAMAR, FL, 33025","-80.294619577865,25.993117454611",637761301,12,011,110349
749200,"6091 W Atlantic Blvd, Margate, FL, ",Match,Exact,"6091 W ATLANTIC BLVD, MARGATE, FL, 33063","-80.206044490489,26.235586988615",114692788,12,011,020209
413667,"2700 W Flagler St, Miami, FL, ",Match,Exact,"2700 W FLAGLER ST, MIAMI, FL, 33135","-80.239161760107,25.772281299916",116012142,12,086,005504
945392,"10675 NW 41ST ST, Doral, FL, ",Match,Exact,"10675 NW 41ST ST, DORAL, FL, 33178","-80.369024998153,25.811707380777",115955273,12,086,009056
824928,"1425 S Main St, Belle Glade, FL, ",Match,Exact,"1425 S MAIN ST, BELLE GLADE, FL, 33430","-80.670628615821,26.666968385225",646776748,12,099,008203
1483762,"8695 SW 40th St, Miami, FL, ",Match,Exact,"8695 SW 40TH ST, MIAMI, FL, 33155","-80.335731458695,25.733151546712",115973431,12,086,007709
945396,"1216 Northlake Blvd, West Palm Beach, FL, ",Match,Exact,"1216 NORTHLAKE BLVD, WEST PALM BEACH, FL, 33403","-80.077980552329,26.808086297504",115351972,12,099,001301
549137,"6001 Coral Ridge Dr, Coral Springs, FL, ",Match,Exact,"6001 CORAL RIDGE DR, CORAL SPRINGS, FL, 33076","-80.278624713964,26.305541227103",640932188,12,011,010601
1495979,"9945 SW 142nd Ave, Miami, FL, ",Match,Exact,"9945 SW 142ND AVE, MIAMI, FL, 33186","-80.42186715279,25.674988428426",647847479,12,086,018803
836902,"1616 N Federal Hwy, Boca Raton, FL, ",Match,Exact,"1616 N FEDERAL HWY, BOCA RATON, FL, 33432","-80.079746261438,26.365095530938",115302085,12,099,007501
1364485,"3851 NW 125th St, Opa Locka, FL, ",Match,Exact,"3851 NW 125TH ST, OPA LOCKA, FL, 33054","-80.26259366455,25.888300222762",116031952,12,086,000505
1130192,"3403 S Congress Ave, Palm Springs, FL, ",Match,Exact,"3403 S CONGRESS AVE, PALM SPRINGS, FL, 33461","-80.088841526601,26.626729185958",653184335,12,099,004601
1062463,"3333 Palm Ave, Hialeah, FL, ",Match,Exact,"3333 PALM AVE, HIALEAH, FL, 33012","-80.282456958695,25.852401967967",115958436,12,086,000607
1343563,"5418 W Atlantic Blvd, Margate, FL, ",Match,Exact,"5418 W ATLANTIC BLVD, MARGATE, FL, 33063","-80.199498744519,26.235242232897",648165095,12,011,020103
907905,"21324 Saint Andrews Blvd, Boca Raton, FL, ",Match,Exact,"21324 ST ANDREWS BLVD, BOCA RATON, FL, 33433","-80.137405754506,26.360373946024",635819050,12,099,007622
958693,"330 N Federal Hwy, Fort Lauderdale, FL, ",Match,Exact,"330 N FEDERAL HWY, FORT LAUDERDALE, FL, 33301","-80.137233397738,26.12558654427",114722991,12,011,041900
1136227,"1500 E Sample Rd, Pompano Beach, FL, ",Match,Exact,"1500 E SAMPLE RD, POMPANO BEACH, FL, 33064","-80.103033348472,26.275321419633",637067181,12,011,030203
1241660,"3553 W 76th St, Hialeah, FL, ",Match,Exact,"3553 W 76TH ST, HIALEAH, FL, 33018","-80.354675915825,25.891567167907",116290299,12,086,012601
1564844,"2225 NW 27th Ave, Miami, FL, ",Match,Exact,"2225 NW 27TH AVE, MIAMI, FL, 33142","-80.239834167432,25.797309811961",640556283,12,086,002402
1056467,"951 W Sunrise Blvd, Fort Lauderdale, FL, ",Match,Exact,"951 W SUNRISE BLVD, FORT LAUDERDALE, FL, 33311","-80.154745794155,26.136420362735",114721224,12,011,041500
1543902,"1180 Royal Palm Beach Blvd, Royal Palm Beach, FL, ",Match,Exact,"1180 ROYAL PALM BEACH BLVD, ROYAL PALM BEACH, FL, 33411","-80.229098987639,26.707375878616",115507990,12,099,007841
1654889,"650 Royal Palm Beach Blvd, Royal Palm Beach, FL, ",Match,Exact,"650 ROYAL PALM BEACH BLVD, ROYAL PALM BEACH, FL, 33411","-80.23003850494,26.683694611504",115562329,12,099,007812
1549200,"660 NW 111th St, Miami, FL, ",Match,Exact,"660 NW 111TH ST, MIAMI, FL, 33168","-80.20940337923,25.876474321793",116290030,12,086,000411
687517,"14900 NW 7th Ave, Miami, FL, ",Match,Exact,"14900 NW 7TH AVE, MIAMI, FL, 33168","-80.211775639003,25.911064121709",116030328,12,086,000414
1393947,"3398 N State Road 7, Lauderdale Lakes, FL, ",Match,Non_Exact,"3398 STATE HWY 7, LAUDERDALE LAKES, FL, 33319","-80.203057374538,26.168655343416",640119437,12,011,050301
721759,"2414 W 60th St, Hialeah, FL, ",Match,Exact,"2414 W 60TH ST, HIALEAH, FL, 33016","-80.331646381488,25.876967446308",116289588,12,086,013802
1365004,"22157 S Dixie Hwy, Miami, FL, ",Match,Non_Exact,"22157 DIXIE HWY, MIAMI, FL, 33170","-80.386454175819,25.561213268629",116279475,12,086,010501
995451,"8000 NE 5th Ave, Miami, FL, ",Match,Exact,"8000 NE 5TH AVE, MIAMI, FL, 33138","-80.186494881915,25.848326799598",116006760,12,086,001301
1627268,"1665 SW 67th Ave, Miami, FL, ",Match,Exact,"1665 SW 67TH AVE, MIAMI, FL, 33155","-80.303638171589,25.755160899707",115975578,12,086,005904
1367668,"805 NE 2nd Ave, Homestead, FL, ",Match,Exact,"805 NE 2ND AVE, HOMESTEAD, FL, 33030","-80.473101225211,25.47727600618",115991666,12,086,011104
1104636,"6570 Atlantic Ave, Delray Beach, FL, ",Match,Non_Exact,"6570 W ATLANTIC AVE, DELRAY BEACH, FL, 33446","-80.148163391556,26.453724607458",115554155,12,099,005939
1378309,"10751 W Flagler St, Miami, FL, ",Match,Exact,"10751 W FLAGLER ST, MIAMI, FL, 33174","-80.370475334259,25.768488942279",115970019,12,086,009062
1089382,"902 SW 10th St, Delray Beach, FL, ",Match,Exact,"902 SW 10TH ST, DELRAY BEACH, FL, 33444","-80.082156147825,26.446959593242",647693030,12,099,006801
626593,"11639 SW 216th St, Miami, FL, ",Match,Exact,"11639 SW 216TH ST, MIAMI, FL, 33170","-80.380035756197,25.566337492007",116279480,12,086,010501
590074,"3980 10th Ave N, Lake Worth, FL, ",Match,Exact,"3980 10TH AVE N, LAKE WORTH, FL, 33461","-80.104664263946,26.629087267459",647704909,12,099,004601
544181,"8340 S Jog Rd, Boynton Beach, FL, ",Match,Non_Exact,"8340 JOG RD, BOYNTON BEACH, FL, 33472","-80.150274007131,26.552282510659",115509958,12,099,005921
275611,"832 SE 8th St, Hialeah, FL, ",Match,Exact,"832 SE 8TH ST, HIALEAH, FL, 33010","-80.264166887794,25.815742252424",116000351,12,086,001607
422797,"4075 N HAVERHILL RD, W PALM BCH, FL, ",Match,Non_Exact,"4075 HAVERHILL RD, WEST PALM BEACH, FL, 33417","-80.118269843777,26.737185921928",115334384,12,099,001907
1346736,"1657 N Hiatus Rd, Pembroke Pines, FL, ",Match,Exact,"1657 N HIATUS RD, PEMBROKE PINES, FL, 33026","-80.299062754244,26.022969068294",114753743,12,011,110339
1308459,"7930 SW 104th St, Miami, FL, ",Match,Exact,"7930 SW 104TH ST, MIAMI, FL, 33156","-80.323201750197,25.673734124004",115984798,12,086,007805
1082753,"13960 SW 56th St, Miami, FL, ",Match,Exact,"13960 SW 56TH ST, MIAMI, FL, 33175","-80.41914390524,25.714213503596",116283000,12,086,016800
866035,"1199 S Federal Hwy, Pompano Beach, FL, ",Match,Exact,"1199 S FEDERAL HWY, POMPANO BEACH, FL, 33062","-80.106168294783,26.214927212761",114695750,12,011,030902
814837,"15771 SW 152nd St, Miami, FL, ",Match,Non_Exact,"15771 SW 152ND PL, MIAMI, FL, 33187","-80.440110526636,25.620075530136",115966200,12,086,019700
1346733,"5410 Donald Ross Rd, Palm Beach Gardens, FL, ",No_Match,,,,,,,
363031,"202 NW 51st St, Boca Raton, FL, ",Match,Exact,"202 NW 51ST ST, BOCA RATON, FL, 33431","-80.084412328131,26.394462324645",614288324,12,099,007202
1409170,"12300 NW 7th Ave, North Miami, FL, ",Match,Exact,"12300 NW 7TH AVE, NORTH MIAMI, FL, 33168","-80.210801062552,25.887414674057",116033514,12,086,000410
1611703,"290 W Copans Rd, Pompano Beach, FL, ",Match,Exact,"290 W COPANS RD, POMPANO BEACH, FL, 33064","-80.126990634596,26.260516755518",639364190,12,011,030302
958481,"24799 SW 112th Ave, Homestead, FL, ",Match,Exact,"24799 SW 112TH AVE, HOMESTEAD, FL, 33032","-80.372011051563,25.537191076021",115996280,12,086,010621
1436784,"255 SE 3rd Ave., Fort Lauderdale, FL, ",Match,Exact,"255 SE 3RD AVE, FORT LAUDERDALE, FL, 33316","-80.140481571636,26.119812779636",114722828,12,011,042502
823777,"11600 W Sample Rd, Coral Springs, FL, ",Match,Exact,"11600 W SAMPLE RD, CORAL SPRINGS, FL, 33065","-80.281612819757,26.272653028963",640933009,12,011,020313
1538538,"11200 SW 248th St, Homestead, FL, ",Match,Exact,"11200 SW 248TH ST, HOMESTEAD, FL, 33032","-80.383257430351,25.536902824964",642095809,12,086,010709
1456351,"311 N Dixie Hwy, Lake Worth Beach, FL, ",Match,Exact,"311 N DIXIE HWY, LAKE WORTH BEACH, FL, 33460","-80.057296744675,26.619241366075",115294122,12,099,005203
250302,"2 S Federal Hwy, Deerfield Beach, FL, ",No_Match,,,,,,,
1290603,"7504 S Dixie Hwy, West Palm Beach, FL, ",Match,Exact,"7504 S DIXIE HWY, WEST PALM BEACH, FL, 33405","-80.056122840005,26.649736694863",115515568,12,099,003600
411202,"11299 S Dixie Hwy, Miami, FL, ",Match,Exact,"11299 S DIXIE HWY, MIAMI, FL, 33156","-80.323884846713,25.66569636172",115984825,12,086,008102
829064,"926 S Military Trl, West Palm Beach, FL, ",Match,Exact,"926 S MILITARY TRL, WEST PALM BEACH, FL, 33415","-80.112457816642,26.66374681136",115272601,12,099,003802
1151876,"540 E Main St, Pahokee, FL, ",Match,Exact,"540 E MAIN ST, PAHOKEE, FL, 33476","-80.660915613979,26.826534516387",115240108,12,099,008002
1175817,"12171 W Sunrise Blvd, Plantation, FL, ",Match,Exact,"12171 W SUNRISE BLVD, PLANTATION, FL, 33323","-80.31025743972,26.145953080462",637265028,12,011,060121
983424,"28800 SW 137th Ave, Homestead, FL, ",No_Match,,,,,,,
1490085,"201 Dr Martin Luther King Jr Blvd W, Belle Glade, FL, ",Tie,,,,,,,
1337802,"2705 SW 15th Ave, Fort Lauderdale, FL, ",Match,Exact,"2705 SW 15TH AVE, FORT LAUDERDALE, FL, 33315","-80.160905616761,26.089532331564",114727224,12,011,110600
1149556,"13600 SW 288th St, Homestead, FL, ",Match,Exact,"13600 SW 288TH ST, HOMESTEAD, FL, 33033","-80.410807006408,25.499574796973",625075340,12,086,010705
585511,"4703 N Ocean Dr, Lauderdale by the Sea, FL, ",Match,Exact,"4703 N OCEAN DR, LAUDERDALE BY THE SEA, FL, 33308","-80.095948799296,26.197431809043",650127110,12,011,040102
1244737,"505 15th St, West Palm Beach, FL, ",Match,Exact,"505 15TH ST, WEST PALM BEACH, FL, 33401","-80.055095142512,26.727284138795",115579886,12,099,002300
1286533,"18800 NW 67th Ave, Hialeah, FL, ",Match,Exact,"18800 NW 67TH AVE, HIALEAH, FL, 33015","-80.307080155231,25.943896331842",642152725,12,086,011900
1664252,"251 E Main St, Pahokee, FL, ",Match,Exact,"251 E MAIN ST, PAHOKEE, FL, 33476","-80.664179700797,26.824999152621",115341946,12,099,008001
541951,"750 NW 119th St, Miami, FL, ",Match,Exact,"750 NW 119TH ST, MIAMI, FL, 33168","-80.211614160948,25.883640346679",116033597,12,086,000409
541959,"2050 45th St, West Palm Beach, FL, ",Match,Exact,"2050 45TH ST, WEST PALM BEACH, FL, 33407","-80.085852703287,26.758806939195",115349214,12,099,001402
1525279,"485B NW 54th St, Miami, FL, ",Match,Non_Exact,"485B NW 54TH ST, MIAMI, FL, 33127","-80.203694255572,25.825122322445",116007133,12,086,002003
739013,"14641 Biscayne Blvd, North Miami, FL, ",Match,Exact,"14641 BISCAYNE BLVD, NORTH MIAMI, FL, 33181","-80.157175032787,25.911373712453",116290801,12,086,000109
630670,"7900 W McNab Rd, North Lauderdale, FL, ",No_Match,,,,,,,
1573768,"1220 US Highway 1, West Palm Beach, FL, ",Tie,,,,,,,
1611729,"3950 Lake Worth Rd, Lake Worth, FL, ",Match,Exact,"3950 LAKE WORTH RD, LAKE WORTH, FL, 33461","-80.104486861333,26.617943601603",115284439,12,099,004904
1274556,"5695 SW 8th St, Miami, FL, ",Match,Exact,"5695 SW 8TH ST, MIAMI, FL, 33134","-80.287710965417,25.763628074556",116246827,12,086,005806
1493121,"617 W Dr Martin Luther King Jr Blvd, Belle Glade, FL, ",Tie,,,,,,,
779933,"1417 NW Avenue L, Belle Glade, FL, ",Match,Exact,"1417 NW AVE L, BELLE GLADE, FL, 33430","-80.681836714148,26.696857603117",115246309,12,099,008101
1537254,"6301 County Line Rd, Miramar, FL, ",No_Match,,,,,,,
1411434,"24495 SW 112th Ave, Homestead, FL, ",Match,Exact,"24495 SW 112TH AVE, HOMESTEAD, FL, 33032","-80.371991846032,25.539812448089",640557169,12,086,010621
1560453,"374 W 65th St, Hialeah, FL, ",Match,Exact,"374 W 65TH ST, HIALEAH, FL, 33012","-80.290468868465,25.881177027159",116025566,12,086,000602
1560456,"7720 Peters Rd, Plantation, FL, ",Match,Exact,"7720 PETERS RD, PLANTATION, FL, 33324","-80.251709707516,26.105354912232",608973339,12,011,061004
870968,"17400 N Highway A1a Alt, Jupiter, FL, ",No_Match,,,,,,,
1493139,"3191 NE 1st Ave, Miami, FL, ",Tie,,,,,,,
1169125,"10101 W Flagler St, Miami, FL, ",Match,Exact,"10101 W FLAGLER ST, MIAMI, FL, 33174","-80.359556291314,25.768867879877",115970136,12,086,009029
1040072,"850 Gateway Blvd, Boynton Beach, FL, ",No_Match,,,,,,,
541931,"1221 Lake Ave, Lake Worth, FL, ",Match,Exact,"1221 LAKE AVE, LAKE WORTH, FL, 33460","-80.060556422741,26.615941383312",115294036,12,099,005101
1560463,"214 E Ocean Ave, Boynton Beach, FL, ",Match,Exact,"214 E OCEAN AVE, BOYNTON BEACH, FL, 33435","-80.06193185606,26.527032824902",115296369,12,099,006201
882980,"6177 S Jog Rd, Lake Worth, FL, ",Match,Non_Exact,"6177 JOG RD, LAKE WORTH, FL, 33467","-80.146323102235,26.587418880598",115334907,12,099,005961
1103321,"1201 W Dania Beach Blvd, Dania, FL, ",No_Match,,,,,,,
1031106,"1820 N Canal Dr, Homestead, FL, ",Match,Non_Exact,"1820 S CANAL DR, HOMESTEAD, FL, 33035","-80.446168423498,25.460661115017",649356286,12,086,011411
481947,"1721 Kirk Rd, West Palm Beach, FL, ",Match,Exact,"1721 KIRK RD, WEST PALM BEACH, FL, 33406","-80.104342274342,26.652146364527",635819281,12,099,004102
416090,"7340 Collins Ave, Miami Beach, FL, ",Match,Exact,"7340 COLLINS AVE, MIAMI BEACH, FL, 33141","-80.121012995302,25.858920515558",116009297,12,086,003913
1538571,"7990 Riviera Blvd, Miramar, FL, ",No_Match,,,,,,,
1444332,"7501 NW 22nd Ave, Miami, FL, ",Match,Exact,"7501 NW 22ND AVE, MIAMI, FL, 33147","-80.233401119188,25.843104317263",116001306,12,086,001004
591397,"770 W 29th St, Hialeah, FL, ",Match,Exact,"770 W 29TH ST, HIALEAH, FL, 33012","-80.297654642738,25.847942559316",115958050,12,086,000711
788043,"1405 NW 29th St, Miami, FL, ",Match,Exact,"1405 NW 29TH ST, MIAMI, FL, 33142","-80.219700686873,25.803303404281",116015434,12,086,002501
1571121,"3199 W Hallandale Beach Blvd, Pembroke Park, FL, ",No_Match,,,,,,,
341635,"227 SW 8th St, Miami, FL, ",Match,Non_Exact,"227 SW 8TH AVE, MIAMI, FL, 33130","-80.207572374397,25.771505392241",116016954,12,086,003604
1100280,"1202 6th Ave S, Lake Worth Beach, FL, ",Match,Exact,"1202 6TH AVE S, LAKE WORTH BEACH, FL, 33460","-80.060652221397,26.608698618168",115511014,12,099,005101
228449,"3922 SW 92nd Ave, Miami, FL, ",Match,Exact,"3922 SW 92ND AVE, MIAMI, FL, 33165","-80.34378654322,25.733581904766",115973313,12,086,008806
1097821,"1570 W 43rd Pl, Hialeah, FL, ",Match,Exact,"1570 W 43RD PL, HIALEAH, FL, 33012","-80.314216922299,25.861005998425",115956248,12,086,000714
1670920,"5580 NW 167th St, Miami Lakes, FL, ",Match,Exact,"5580 NW 167TH ST, MIAMI LAKES, FL, 33014","-80.290237606234,25.924765589952",116023755,12,086,000507
1092134,"9377 SW 56th St, Miami, FL, ",Match,Exact,"9377 SW 56TH ST, MIAMI, FL, 33165","-80.346644540427,25.716322993722",648423661,12,086,008504
1564839,"4373 N University Dr, Sunrise, FL, ",Match,Exact,"4373 N UNIVERSITY DR, SUNRISE, FL, 33351","-80.256380817387,26.174628957991",637689392,12,011,060117
983467,"3751 Oakwood Blvd, Hollywood, FL, ",Match,Exact,"3751 OAKWOOD BLVD, HOLLYWOOD, FL, 33020","-80.159899450039,26.046112136618",637617392,12,011,080500
1603226,"19511 Sw 168th St., Miami, FL, ",Match,Exact,"19511 SW 168TH ST, MIAMI, FL, 33187","-80.508431304516,25.608775252923",115959632,12,086,019600
1126020,"1499 South Dixie Hwy, Homestead, FL, ",Match,Non_Exact,"1499 DIXIE HWY, HOMESTEAD, FL, 33034","-80.475101484717,25.461855968793",638637689,12,086,011409
1535444,"5425 N State Road 7, Fort Lauderdale, FL, ",Match,Non_Exact,"5425 STATE HWY 7, FORT LAUDERDALE, FL, 33319","-80.203892758214,26.19381983564",647853155,12,011,050309
1178945,"111 1/2 E Lantana Rd, Lantana, FL, ",Match,Non_Exact,"111 1/2 LANTANA RD, LANTANA, FL, 33462","-80.051745591884,26.586795115952",115294909,12,099,005501
1602808,"1741 N Dixie Hwy, Pompano Beach, FL, ",Match,Exact,"1741 N DIXIE HWY, POMPANO BEACH, FL, 33060","-80.120239488785,26.252692785543",114763350,12,011,030302
1268749,"25 S Homestead Blvd, Homestead, FL, ",Match,Exact,"25 S HOMESTEAD BLVD, HOMESTEAD, FL, 33030","-80.472140823327,25.469044064598",115992468,12,086,011104
1356127,"10910 W Flagler St, Miami, FL, ",Match,Exact,"10910 W FLAGLER ST, MIAMI, FL, 33174","-80.373529739607,25.768309246699",115969825,12,086,009021
1412716,"13 S State Road 7, Plantation, FL, ",No_Match,,,,,,,
1661105,"2217 Biscayne Blvd, Miami, FL, ",Match,Exact,"2217 BISCAYNE BLVD, MIAMI, FL, 33137","-80.189020221304,25.798341068433",116017904,12,086,002708
1165639,"3451 Sheridan St, Hollywood, FL, ",Match,Exact,"3451 SHERIDAN ST, HOLLYWOOD, FL, 33021","-80.178508006273,26.033083248281",114717445,12,011,090502
1107744,"11975 Southern Blvd, Royal Palm Beach, FL, ",Match,Exact,"11975 SOUTHERN BLVD, ROYAL PALM BEACH, FL, 33411","-80.245414705745,26.681815932901",641551520,12,099,007838
1255438,"15625 Southern Blvd, Loxahatchee Groves, FL, ",Match,Exact,"15625 SOUTHERN BLVD, LOXAHATCHEE GROVES, FL, 33470","-80.293383293424,26.683272048001",648574417,12,099,007851
1371750,"9825 E Hibiscus St, Palmetto Bay, FL, ",Match,Exact,"9825 E HIBISCUS ST, PALMETTO BAY, FL, 33157","-80.350486715176,25.604046423357",115983772,12,086,008208
